month,day,country,calls,duration,client,total_phonetime
9,19,UK,17.14871048,85.95791128,VirginAtlantic,1474.067334
9,20,UK,8.57435524,55.51895018,VirginAtlantic,476.0392014
9,21,UK,34.29742096,87.67278233,VirginAtlantic,3006.950322
10,1,CHI,21.22152922,96.20426579,AirChina,2041.601638
10,2,CHI,37.72716306,98.79800825,AirChina,3727.368567
10,3,CHI,21.22152922,15.32665999,AirChina,325.2551628
10,4,CHI,11.78973846,29.23855137,AirChina,344.7148734
10,5,CHI,4.715895382,88.18724364,AirChina,415.881815
10,6,CHI,18.86358153,4.480100613,AirChina,84.51074317
10,9,CHI,28.29537229,33.95444675,AirChina,960.7537118
10,10,CHI,51.8748492,105.164467,AirChina,5455.390868
10,11,CHI,18.86358153,93.13893379,AirChina,1756.933871
10,12,CHI,33.01126767,103.5139036,AirChina,3417.125181
10,13,CHI,16.50563384,40.55670029,AirChina,669.4140445
10,14,CHI,44.80100613,20.51414491,AirChina,919.0543319
10,15,CHI,23.57947691,79.22704242,AirChina,1868.132217
10,16,CHI,42.44305844,3.301126767,AirChina,140.1099163
10,17,CHI,4.715895382,51.16746489,AirChina,241.3004114
10,18,CHI,14.14768615,66.96571442,AirChina,947.4099102
10,19,CHI,47.15895382,35.1334206,AirChina,1656.855359
10,20,CHI,11.78973846,5.423279689,AirChina,63.93904911
10,1,FRA,44.80100613,104.6928775,AirFrance,4690.346246
10,2,FRA,9.431790764,72.15319934,AirFrance,680.5338792
10,3,FRA,21.22152922,13.44030184,AirFrance,285.2237582
10,4,FRA,9.431790764,77.8122738,AirFrance,733.9090854
10,5,FRA,54.23279689,93.37472856,AirFrance,5063.972689
10,6,FRA,18.86358153,98.09062395,AirFrance,1850.340482
10,7,FRA,37.72716306,35.8408049,AirFrance,1352.171891
10,8,FRA,0,29.23855137,AirFrance,0
10,9,FRA,4.715895382,44.09362182,AirFrance,207.9409075
10,10,FRA,47.15895382,57.53392366,AirFrance,2713.239649
10,11,FRA,28.29537229,49.04531197,AirFrance,1387.755361
10,12,FRA,28.29537229,41.9714689,AirFrance,1187.598338
10,13,FRA,25.9374246,4.244305844,AirFrance,110.0863628
10,14,FRA,58.94869228,25.46583506,AirFrance,1501.177675
10,15,FRA,40.08511075,29.23855137,AirFrance,1172.03057
10,17,FRA,30.65331998,62.72140858,AirFrance,1922.619407
10,18,FRA,4.715895382,64.37197196,AirFrance,303.5714853
10,19,FRA,51.8748492,41.26408459,AirFrance,2140.568166
10,20,FRA,54.23279689,52.81802828,AirFrance,2864.4694
10,21,FRA,4.715895382,30.18173044,AirFrance,142.3338832
10,1,JPO,35.36921537,82.99975872,AirJapan,2935.636342
10,2,JPO,49.51690151,43.15044275,AirJapan,2136.676224
10,3,JPO,49.51690151,92.43154949,AirJapan,4576.923932
10,4,JPO,25.9374246,51.8748492,AirJapan,1345.49999
10,5,JPO,44.80100613,12.49712276,AirJapan,559.8836735
10,6,JPO,9.431790764,27.82378275,AirJapan,262.4280972
10,7,JPO,23.57947691,64.60776673,AirJapan,1523.417344
10,8,JPO,42.44305844,74.0395575,AirJapan,3142.465266
10,9,JPO,25.9374246,59.89187135,AirJapan,1553.440897
10,10,JPO,14.14768615,45.97997997,AirJapan,650.5103257
10,11,JPO,11.78973846,81.82078488,AirJapan,964.6456539
10,12,JPO,14.14768615,88.18724364,AirJapan,1247.645445
10,13,JPO,16.50563384,75.69012088,AirJapan,1249.31342
10,14,JPO,42.44305844,53.05382305,AirJapan,2251.766512
10,15,JPO,11.78973846,11.08235415,AirJapan,130.6580569
10,16,JPO,21.22152922,100.4485716,AirJapan,2131.672298
10,17,JPO,54.23279689,7.545432611,AirJapan,409.2099143
10,18,JPO,7.073843073,81.82078488,AirJapan,578.7873923
10,19,JPO,7.073843073,62.72140858,AirJapan,443.6814016
10,20,JPO,16.50563384,68.14468827,AirJapan,1124.771273
10,1,MEX,7.073843073,9.195995995,AirMexico,65.05103257
10,2,MEX,23.57947691,46.45156951,AirMexico,1095.303711
10,3,MEX,11.78973846,74.98273657,AirMexico,884.0268528
10,4,MEX,18.86358153,101.1559559,AirMexico,1908.163622
10,5,MEX,16.50563384,72.38899411,AirMexico,1194.826231
10,6,MEX,2.357947691,46.21577474,AirMexico,108.9743793
10,7,MEX,14.14768615,91.48837041,AirMexico,1294.348751
10,8,MEX,9.431790764,105.164467,AirMexico,991.8892487
10,9,MEX,18.86358153,24.05106645,AirMexico,453.6892528
10,10,MEX,11.78973846,46.21577474,AirMexico,544.8718967
10,11,MEX,14.14768615,64.37197196,AirMexico,910.714456
10,12,MEX,4.715895382,71.91740458,AirMexico,339.1549561
10,13,MEX,7.073843073,38.9061369,AirMexico,275.215907
10,14,MEX,4.715895382,95.02529195,AirMexico,448.1293355
10,15,MEX,4.715895382,44.32941659,AirMexico,209.052891
10,18,MEX,21.22152922,78.28386334,AirMexico,1661.303293
10,19,MEX,4.715895382,68.14468827,AirMexico,321.3632207
10,20,MEX,7.073843073,3.772716306,AirMexico,26.6876031
10,21,MEX,14.14768615,73.09637842,AirMexico,1034.14462
10,1,ITA,47.15895382,87.0082698,Alitalia,4103.218977
10,2,ITA,2.357947691,94.08211287,Alitalia,221.8407008
10,3,ITA,54.23279689,20.98573445,Alitalia,1138.115074
10,4,ITA,16.50563384,94.78949718,Alitalia,1564.560732
10,5,ITA,7.073843073,76.86909473,Alitalia,543.7599133
10,6,ITA,16.50563384,96.44006056,Alitalia,1591.804327
10,7,ITA,44.80100613,75.69012088,Alitalia,3390.993569
10,8,ITA,49.51690151,16.97722338,Alitalia,840.6594978
10,9,ITA,11.78973846,82.29237442,Alitalia,970.2055712
10,10,ITA,51.8748492,22.40050306,Alitalia,1162.022719
10,11,ITA,42.44305844,1.886358153,Alitalia,80.06280931
10,12,ITA,35.36921537,88.42303841,Alitalia,3127.453489
10,13,ITA,44.80100613,13.20450707,Alitalia,591.5752022
10,14,ITA,56.59074458,53.76120735,Alitalia,3042.386754
10,15,ITA,42.44305844,33.24706244,Alitalia,1411.107014
10,16,ITA,63.66458766,33.48285721,Alitalia,2131.672298
10,18,ITA,47.15895382,11.31814892,Alitalia,533.7520621
10,19,ITA,4.715895382,105.6360566,Alitalia,498.1685913
10,20,ITA,9.431790764,69.79525165,Alitalia,658.2942099
10,21,ITA,18.86358153,18.15619722,Alitalia,342.4909065
10,1,USA,101.3917507,82.52816919,American,8367.675557
10,2,USA,40.08511075,81.82078488,American,3279.795223
10,3,USA,61.30663997,63.19299812,American,3874.150384
10,4,USA,84.88611688,78.99124765,American,6705.26028
10,5,USA,2.357947691,54.9401812,American,129.5460734
10,6,USA,47.15895382,43.62203228,American,2057.169406
10,7,USA,23.57947691,70.03104642,American,1651.295442
10,8,USA,61.30663997,37.96295783,American,2327.381387
10,9,USA,7.073843073,37.49136829,American,265.2080559
10,10,USA,73.09637842,15.09086522,American,1103.087595
10,11,USA,16.50563384,94.31790764,American,1556.776848
10,12,USA,54.23279689,104.6928775,American,5677.787561
10,13,USA,2.357947691,20.27835014,American,47.8152889
10,14,USA,7.073843073,77.8122738,American,550.431814
10,15,USA,42.44305844,79.22704242,American,3362.637991
10,16,USA,73.09637842,104.4570827,American,7635.434447
10,17,USA,2.357947691,27.35219322,American,64.49504084
10,18,USA,77.8122738,8.724406457,American,678.865904
10,19,USA,99.03380302,95.73267625,American,9480.771003
10,20,USA,18.86358153,89.13042272,American,1681.318996
10,21,USA,68.38048304,74.98273657,American,5127.355747
10,1,UK,37.72716306,27.11639845,BA,1023.024786
10,2,UK,11.78973846,56.11915505,BA,661.6301603
10,3,UK,25.9374246,84.41452734,BA,2189.495438
10,4,UK,14.14768615,81.34919534,BA,1150.902884
10,5,UK,21.22152922,52.34643874,BA,1110.871479
10,6,UK,42.44305844,29.23855137,BA,1240.973544
10,7,UK,44.80100613,101.6275455,BA,4553.016288
10,8,UK,23.57947691,0.707384307,BA,16.67975194
10,9,UK,25.9374246,17.68460768,BA,458.6931784
10,10,UK,11.78973846,4.008511075,BA,47.25929716
10,11,UK,49.51690151,3.772716306,BA,186.8132217
10,12,UK,30.65331998,77.1048895,BA,2363.52085
10,13,UK,40.08511075,4.951690151,BA,198.4890481
10,14,UK,33.01126767,86.30088549,BA,2848.901631
10,15,UK,11.78973846,70.26684119,BA,828.4276797
10,17,UK,58.94869228,74.7469418,BA,4406.234471
10,18,UK,33.01126767,14.85507045,BA,490.3847071
10,19,UK,16.50563384,80.8776058,BA,1334.936147
10,20,UK,54.23279689,28.53116706,BA,1547.324988
10,21,UK,47.15895382,64.60776673,BA,3046.834688
10,1,DUB,18.86358153,24.75845076,EmiratesAirlines,467.0330543
10,2,DUB,16.50563384,101.1559559,EmiratesAirlines,1669.643169
10,3,DUB,47.15895382,69.79525165,EmiratesAirlines,3291.47105
10,4,DUB,35.36921537,49.98849105,EmiratesAirlines,1768.053706
10,5,DUB,14.14768615,71.68160981,EmiratesAirlines,1014.128918
10,6,DUB,11.78973846,91.72416518,EmiratesAirlines,1081.403917
10,7,DUB,54.23279689,16.74142861,EmiratesAirlines,907.9344973
10,8,DUB,51.8748492,12.9687123,EmiratesAirlines,672.7499949
10,9,DUB,30.65331998,66.72991966,EmiratesAirlines,2045.49358
10,10,DUB,30.65331998,79.69863196,EmiratesAirlines,2443.027668
10,11,DUB,25.9374246,41.49987936,EmiratesAirlines,1076.399992
10,12,DUB,9.431790764,75.45432611,EmiratesAirlines,711.6694161
10,13,DUB,40.08511075,48.57372243,EmiratesAirlines,1947.083043
10,14,DUB,58.94869228,87.71565411,EmiratesAirlines,5170.723102
10,15,DUB,25.9374246,32.30388337,EmiratesAirlines,837.8795391
10,16,DUB,2.357947691,82.76396395,EmiratesAirlines,195.1530977
10,17,DUB,54.23279689,14.85507045,EmiratesAirlines,805.6320187
10,18,DUB,4.715895382,16.74142861,EmiratesAirlines,78.95082585
10,19,DUB,30.65331998,91.95995995,EmiratesAirlines,2818.878078
10,20,DUB,21.22152922,8.252816919,EmiratesAirlines,175.1373954
10,21,DUB,33.01126767,60.36346089,EmiratesAirlines,1992.674365
10,1,HEL,44.80100613,82.05657965,SwissAir,3676.217328
10,2,HEL,44.80100613,86.30088549,SwissAir,3866.3665
10,3,HEL,21.22152922,45.74418521,SwissAir,970.7615629
10,4,HEL,2.357947691,42.67885321,SwissAir,100.6345034
10,5,HEL,18.86358153,16.97722338,SwissAir,320.2512373
10,6,HEL,2.357947691,88.18724364,SwissAir,207.9409075
10,7,HEL,33.01126767,87.24406457,SwissAir,2880.037168
10,8,HEL,28.29537229,97.61903441,SwissAir,2762.166921
10,9,HEL,7.073843073,104.4570827,SwissAir,738.913011
10,10,HEL,47.15895382,91.48837041,SwissAir,4314.495835
10,11,HEL,23.57947691,73.80376273,SwissAir,1740.254119
10,12,HEL,47.15895382,41.73567413,SwissAir,1968.210729
10,13,HEL,28.29537229,18.15619722,SwissAir,513.7363598
10,14,HEL,35.36921537,24.75845076,SwissAir,875.6869769
10,15,HEL,44.80100613,90.7809861,SwissAir,4067.079515
10,16,HEL,35.36921537,25.70162983,SwissAir,909.0464808
10,17,HEL,7.073843073,41.26408459,SwissAir,291.895659
10,18,HEL,30.65331998,17.68460768,SwissAir,542.0919381
10,19,HEL,25.9374246,66.49412489,SwissAir,1724.686351
10,20,HEL,0,28.76696183,SwissAir,0
10,21,HEL,21.22152922,1.414768615,SwissAir,30.02355349
10,1,SAL,2.357947691,70.9742255,TACA,167.3535111
10,2,SAL,9.431790764,40.32090552,TACA,380.2983442
10,3,SAL,4.715895382,17.68460768,TACA,83.3987597
10,4,SAL,4.715895382,31.83229383,TACA,150.1177675
10,5,SAL,2.357947691,68.85207258,TACA,162.3495856
10,6,SAL,0,92.19575472,TACA,0
10,7,SAL,7.073843073,0.235794769,TACA,1.667975194
10,8,SAL,9.431790764,100.4485716,TACA,947.4099102
10,9,SAL,0,76.39750519,TACA,0
10,10,SAL,0,60.36346089,TACA,0
10,11,SAL,7.073843073,61.54243474,TACA,435.3415256
10,12,SAL,4.715895382,92.90313903,TACA,438.1214843
10,13,SAL,0,70.50263596,TACA,0
10,14,SAL,4.715895382,17.44881291,TACA,82.28677624
10,15,SAL,4.715895382,79.46283719,TACA,374.7384269
10,16,SAL,7.073843073,31.59649906,TACA,223.508676
10,17,SAL,7.073843073,97.61903441,TACA,690.5417303
10,18,SAL,7.073843073,33.01126767,TACA,233.5165272
10,19,SAL,0,33.95444675,TACA,0
10,20,SAL,4.715895382,3.772716306,TACA,17.7917354
10,21,SAL,9.431790764,86.53668026,TACA,816.1958616
10,1,UK,47.15895382,103.9854932,VirginAtlantic,4903.847071
10,2,UK,4.715895382,26.17321937,VirginAtlantic,123.4301644
10,3,UK,54.23279689,72.62478888,VirginAtlantic,3938.645425
10,4,UK,44.80100613,55.88336028,VirginAtlantic,2503.630766
10,5,UK,7.073843073,38.43454736,VirginAtlantic,271.8799566
10,6,UK,4.715895382,100.4485716,VirginAtlantic,473.7049551
10,7,UK,33.01126767,71.21002027,VirginAtlantic,2350.73304
10,8,UK,42.44305844,35.36921537,VirginAtlantic,1501.177675
10,9,UK,4.715895382,46.68736428,VirginAtlantic,220.1727256
10,10,UK,44.80100613,21.45732399,VirginAtlantic,961.3097035
10,11,UK,11.78973846,28.53116706,VirginAtlantic,336.3749975
10,12,UK,30.65331998,39.14193167,VirginAtlantic,1199.830156
10,13,UK,42.44305844,53.05382305,VirginAtlantic,2251.766512
10,14,UK,33.01126767,44.80100613,VirginAtlantic,1478.938005
10,15,UK,54.23279689,29.47434614,VirginAtlantic,1598.476228
10,16,UK,7.073843073,11.08235415,VirginAtlantic,78.39483412
10,18,UK,37.72716306,2.829537229,VirginAtlantic,106.7504124
10,19,UK,18.86358153,94.55370241,VirginAtlantic,1783.621474
10,20,UK,9.431790764,61.0708452,VirginAtlantic,576.0074337
10,21,UK,37.72716306,96.44006056,VirginAtlantic,3638.40989
11,1,CHI,23.34368214,105.8246924,AirChina,2470.337981
11,2,CHI,41.49987936,108.6778091,AirChina,4510.115966
11,3,CHI,23.34368214,16.85932599,AirChina,393.558747
11,4,CHI,12.9687123,32.16240651,AirChina,417.1049969
11,5,CHI,5.18748492,97.00596801,AirChina,503.2169962
11,6,CHI,20.74993968,4.928110674,AirChina,102.2579992
11,9,CHI,31.12490952,37.34989143,AirChina,1162.511991
11,10,CHI,57.06233412,115.6809137,AirChina,6601.02295
11,11,CHI,20.74993968,102.4528272,AirChina,2125.889984
11,12,CHI,36.31239444,113.865294,AirChina,4134.721469
11,13,CHI,18.15619722,44.61237031,AirChina,809.9909939
11,14,CHI,49.28110674,22.5655594,AirChina,1112.055742
11,15,CHI,25.9374246,87.14974666,AirChina,2260.439983
11,16,CHI,46.68736428,3.631239444,AirChina,169.5329987
11,17,CHI,5.18748492,56.28421138,AirChina,291.9734978
11,18,CHI,15.56245476,73.66228587,AirChina,1146.365991
11,19,CHI,51.8748492,38.64676266,AirChina,2004.794985
11,20,CHI,12.9687123,5.965607658,AirChina,77.36624942
11,1,FRA,49.28110674,115.1621652,AirFrance,5675.318957
11,2,FRA,10.37496984,79.36851928,AirFrance,823.4459938
11,3,FRA,23.34368214,14.78433202,AirFrance,345.1207474
11,4,FRA,10.37496984,85.59350118,AirFrance,888.0299933
11,5,FRA,59.65607658,102.7122014,AirFrance,6127.406954
11,6,FRA,20.74993968,107.8996863,AirFrance,2238.911983
11,7,FRA,41.49987936,39.42488539,AirFrance,1636.127988
11,8,FRA,0,32.16240651,AirFrance,0
11,9,FRA,5.18748492,48.502984,AirFrance,251.6084981
11,10,FRA,51.8748492,63.28731603,AirFrance,3283.019975
11,11,FRA,31.12490952,53.94984317,AirFrance,1679.183987
11,12,FRA,31.12490952,46.16861579,AirFrance,1436.993989
11,13,FRA,28.53116706,4.668736428,AirFrance,133.204499
11,14,FRA,64.8435615,28.01241857,AirFrance,1816.424986
11,15,FRA,44.09362182,32.16240651,AirFrance,1418.156989
11,17,FRA,33.71865198,68.99354944,AirFrance,2326.369482
11,18,FRA,5.18748492,70.80916916,AirFrance,367.3214972
11,19,FRA,57.06233412,45.39049305,AirFrance,2590.08748
11,20,FRA,59.65607658,58.09983111,AirFrance,3466.007974
11,21,FRA,5.18748492,33.19990349,AirFrance,172.2239987
11,1,JPO,38.9061369,91.2997346,AirJapan,3552.119973
11,2,JPO,54.46859166,47.46548702,AirJapan,2585.378231
11,3,JPO,54.46859166,101.6747044,AirJapan,5538.077958
11,4,JPO,28.53116706,57.06233412,AirJapan,1628.054988
11,5,JPO,49.28110674,13.74683504,AirJapan,677.4592449
11,6,JPO,10.37496984,30.60616103,AirJapan,317.5379976
11,7,JPO,25.9374246,71.06854341,AirJapan,1843.334986
11,8,JPO,46.68736428,81.44351325,AirJapan,3802.382971
11,9,JPO,28.53116706,65.88105849,AirJapan,1879.663486
11,10,JPO,15.56245476,50.57797797,AirJapan,787.1174941
11,11,JPO,12.9687123,90.00286337,AirJapan,1167.221241
11,12,JPO,15.56245476,97.00596801,AirJapan,1509.650989
11,13,JPO,18.15619722,83.25913297,AirJapan,1511.669239
11,14,JPO,46.68736428,58.35920535,AirJapan,2724.637479
11,15,JPO,12.9687123,12.19058956,AirJapan,158.0962488
11,16,JPO,23.34368214,110.4934288,AirJapan,2579.323481
11,17,JPO,59.65607658,8.299975872,AirJapan,495.1439963
11,18,JPO,7.78122738,90.00286337,AirJapan,700.3327447
11,19,JPO,7.78122738,68.99354944,AirJapan,536.854496
11,20,JPO,18.15619722,74.9591571,AirJapan,1360.97324
11,1,MEX,7.78122738,10.11559559,AirMexico,78.71174941
11,2,MEX,25.9374246,51.09672646,AirMexico,1325.31749
11,3,MEX,12.9687123,82.48101023,AirMexico,1069.672492
11,4,MEX,20.74993968,111.2715515,AirMexico,2308.877983
11,5,MEX,18.15619722,79.62789353,AirMexico,1445.739739
11,6,MEX,2.59374246,50.83735222,AirMexico,131.858999
11,7,MEX,15.56245476,100.6372075,AirMexico,1566.161988
11,8,MEX,10.37496984,115.6809137,AirMexico,1200.185991
11,9,MEX,20.74993968,26.45617309,AirMexico,548.9639959
11,10,MEX,12.9687123,50.83735222,AirMexico,659.294995
11,11,MEX,15.56245476,70.80916916,AirMexico,1101.964492
11,12,MEX,5.18748492,79.10914503,AirMexico,410.3774969
11,13,MEX,7.78122738,42.79675059,AirMexico,333.0112475
11,14,MEX,5.18748492,104.5278211,AirMexico,542.2364959
11,15,MEX,5.18748492,48.76235825,AirMexico,252.9539981
11,18,MEX,23.34368214,86.11224968,AirMexico,2010.176985
11,19,MEX,5.18748492,74.9591571,AirMexico,388.8494971
11,20,MEX,7.78122738,4.149987936,AirMexico,32.29199976
11,21,MEX,15.56245476,80.40601626,AirMexico,1251.314991
11,1,ITA,51.8748492,95.70909678,Alitalia,4964.894963
11,2,ITA,2.59374246,103.4903242,Alitalia,268.427248
11,3,ITA,59.65607658,23.08430789,Alitalia,1377.11924
11,4,ITA,18.15619722,104.2684469,Alitalia,1893.118486
11,5,ITA,7.78122738,84.5560042,Alitalia,657.949495
11,6,ITA,18.15619722,106.0840666,Alitalia,1926.083235
11,7,ITA,49.28110674,83.25913297,Alitalia,4103.102219
11,8,ITA,54.46859166,18.67494571,Alitalia,1017.197992
11,9,ITA,12.9687123,90.52161186,Alitalia,1173.948741
11,10,ITA,57.06233412,24.64055337,Alitalia,1406.047489
11,11,ITA,46.68736428,2.074993968,Alitalia,96.87599927
11,12,ITA,38.9061369,97.26534225,Alitalia,3784.218721
11,13,ITA,49.28110674,14.52495778,Alitalia,715.8059946
11,14,ITA,62.24981904,59.13732809,Alitalia,3681.287972
11,15,ITA,46.68736428,36.57176869,Alitalia,1707.439487
11,16,ITA,70.03104642,36.83114293,Alitalia,2579.323481
11,18,ITA,51.8748492,12.44996381,Alitalia,645.8399951
11,19,ITA,5.18748492,116.1996622,Alitalia,602.7839955
11,20,ITA,10.37496984,76.77477682,Alitalia,796.535994
11,21,ITA,20.74993968,19.97181694,Alitalia,414.4139969
11,1,USA,111.5309258,90.7809861,American,10124.88742
11,2,USA,44.09362182,90.00286337,American,3968.55222
11,3,USA,67.43730396,69.51229793,American,4687.721965
11,4,USA,93.37472856,86.89037241,American,8113.364939
11,5,USA,2.59374246,60.43419932,American,156.7507488
11,6,USA,51.8748492,47.98423551,American,2489.174981
11,7,USA,25.9374246,77.03415106,American,1998.067485
11,8,USA,67.43730396,41.75925361,American,2816.131479
11,9,USA,7.78122738,41.24050512,American,320.9017476
11,10,USA,80.40601626,16.59995174,American,1334.73599
11,11,USA,18.15619722,103.7496984,American,1883.699986
11,12,USA,59.65607658,115.1621652,American,6870.122948
11,13,USA,2.59374246,22.30618516,American,57.85649956
11,14,USA,7.78122738,85.59350118,American,666.022495
11,15,USA,46.68736428,87.14974666,American,4068.791969
11,16,USA,80.40601626,114.902791,American,9238.87568
11,17,USA,2.59374246,30.08741254,American,78.03899941
11,18,USA,85.59350118,9.596847102,American,821.4277438
11,19,USA,108.9371833,105.3059439,American,11471.73291
11,20,USA,20.74993968,98.04346499,American,2034.395985
11,21,USA,75.21853134,82.48101023,American,6204.100453
11,1,UK,41.49987936,29.82803829,BA,1237.859991
11,2,UK,12.9687123,61.73107055,BA,800.572494
11,3,UK,28.53116706,92.85598007,BA,2649.28948
11,4,UK,15.56245476,89.48411487,BA,1392.59249
11,5,UK,23.34368214,57.58108261,BA,1344.15449
11,6,UK,46.68736428,32.16240651,BA,1501.577989
11,7,UK,49.28110674,111.7903,BA,5509.149709
11,8,UK,25.9374246,0.778122738,BA,20.18249985
11,9,UK,28.53116706,19.45306845,BA,555.0187458
11,10,UK,12.9687123,4.409362182,BA,57.18374957
11,11,UK,54.46859166,4.149987936,BA,226.0439983
11,12,UK,33.71865198,84.81537845,BA,2859.860228
11,13,UK,44.09362182,5.446859166,BA,240.1717482
11,14,UK,36.31239444,94.93097404,BA,3447.170974
11,15,UK,12.9687123,77.29352531,BA,1002.397492
11,17,UK,64.8435615,82.22163599,BA,5331.54371
11,18,UK,36.31239444,16.3405775,BA,593.3654955
11,19,UK,18.15619722,88.96536638,BA,1615.272738
11,20,UK,59.65607658,31.38428377,BA,1872.263236
11,21,UK,51.8748492,71.06854341,BA,3686.669972
11,1,DUB,20.74993968,27.23429583,EmiratesAirlines,565.1099957
11,2,DUB,18.15619722,111.2715515,EmiratesAirlines,2020.268235
11,3,DUB,51.8748492,76.77477682,EmiratesAirlines,3982.67997
11,4,DUB,38.9061369,54.98734015,EmiratesAirlines,2139.344984
11,5,DUB,15.56245476,78.84977079,EmiratesAirlines,1227.095991
11,6,DUB,12.9687123,100.8965817,EmiratesAirlines,1308.49874
11,7,DUB,59.65607658,18.41557147,EmiratesAirlines,1098.600742
11,8,DUB,57.06233412,14.26558353,EmiratesAirlines,814.0274939
11,9,DUB,33.71865198,73.40291162,EmiratesAirlines,2475.047231
11,10,DUB,33.71865198,87.66849515,EmiratesAirlines,2956.063478
11,11,DUB,28.53116706,45.6498673,EmiratesAirlines,1302.44399
11,12,DUB,10.37496984,82.99975872,EmiratesAirlines,861.1199935
11,13,DUB,44.09362182,53.43109468,EmiratesAirlines,2355.970482
11,14,DUB,64.8435615,96.48721952,EmiratesAirlines,6256.574953
11,15,DUB,28.53116706,35.5342717,EmiratesAirlines,1013.834242
11,16,DUB,2.59374246,91.04036035,EmiratesAirlines,236.1352482
11,17,DUB,59.65607658,16.3405775,EmiratesAirlines,974.8147427
11,18,DUB,5.18748492,18.41557147,EmiratesAirlines,95.53049928
11,19,DUB,33.71865198,101.1559559,EmiratesAirlines,3410.842474
11,20,DUB,23.34368214,9.07809861,EmiratesAirlines,211.9162484
11,21,DUB,36.31239444,66.39980698,EmiratesAirlines,2411.135982
11,1,HEL,49.28110674,90.26223761,SwissAir,4448.222966
11,2,HEL,49.28110674,94.93097404,SwissAir,4678.303465
11,3,HEL,23.34368214,50.31860373,SwissAir,1174.621491
11,4,HEL,2.59374246,46.94673853,SwissAir,121.7677491
11,5,HEL,20.74993968,18.67494571,SwissAir,387.5039971
11,6,HEL,2.59374246,97.00596801,SwissAir,251.6084981
11,7,HEL,36.31239444,95.96847102,SwissAir,3484.844974
11,8,HEL,31.12490952,107.3809378,SwissAir,3342.221975
11,9,HEL,7.78122738,114.902791,SwissAir,894.0847433
11,10,HEL,51.8748492,100.6372075,SwissAir,5220.539961
11,11,HEL,25.9374246,81.184139,SwissAir,2105.707484
11,12,HEL,51.8748492,45.90924154,SwissAir,2381.534982
11,13,HEL,31.12490952,19.97181694,SwissAir,621.6209953
11,14,HEL,38.9061369,27.23429583,SwissAir,1059.581242
11,15,HEL,49.28110674,99.85908471,SwissAir,4921.166213
11,16,HEL,38.9061369,28.27179282,SwissAir,1099.946242
11,17,HEL,7.78122738,45.39049305,SwissAir,353.1937473
11,18,HEL,33.71865198,19.45306845,SwissAir,655.9312451
11,19,HEL,28.53116706,73.14353737,SwissAir,2086.870484
11,20,HEL,0,31.64365801,SwissAir,0
11,21,HEL,23.34368214,1.556245476,SwissAir,36.32849973
11,1,SAL,2.59374246,78.07164805,TACA,202.4977485
11,2,SAL,10.37496984,44.35299607,TACA,460.1609965
11,3,SAL,5.18748492,19.45306845,TACA,100.9124992
11,4,SAL,5.18748492,35.01552321,TACA,181.6424986
11,5,SAL,2.59374246,75.73727983,TACA,196.4429985
11,6,SAL,0,101.4153302,TACA,0
11,7,SAL,7.78122738,0.259374246,TACA,2.018249985
11,8,SAL,10.37496984,110.4934288,TACA,1146.365991
11,9,SAL,0,84.03725571,TACA,0
11,10,SAL,0,66.39980698,TACA,0
11,11,SAL,7.78122738,67.69667821,TACA,526.763246
11,12,SAL,5.18748492,102.1934529,TACA,530.126996
11,13,SAL,0,77.55289956,TACA,0
11,14,SAL,5.18748492,19.1936942,TACA,99.56699925
11,15,SAL,5.18748492,87.40912091,TACA,453.4334966
11,16,SAL,7.78122738,34.75614897,TACA,270.445498
11,17,SAL,7.78122738,107.3809378,TACA,835.5554937
11,18,SAL,7.78122738,36.31239444,TACA,282.5549979
11,19,SAL,0,37.34989143,TACA,0
11,20,SAL,5.18748492,4.149987936,TACA,21.52799984
11,21,SAL,10.37496984,95.19034829,TACA,987.5969926
11,1,UK,51.8748492,114.3840425,VirginAtlantic,5933.654955
11,2,UK,5.18748492,28.79054131,VirginAtlantic,149.3504989
11,3,UK,59.65607658,79.88726777,VirginAtlantic,4765.760964
11,4,UK,49.28110674,61.4716963,VirginAtlantic,3029.393227
11,5,UK,7.78122738,42.2780021,VirginAtlantic,328.9747475
11,6,UK,5.18748492,110.4934288,VirginAtlantic,573.1829957
11,7,UK,36.31239444,78.3310223,VirginAtlantic,2844.386979
11,8,UK,46.68736428,38.9061369,VirginAtlantic,1816.424986
11,9,UK,5.18748492,51.35610071,VirginAtlantic,266.408998
11,10,UK,49.28110674,23.60305639,VirginAtlantic,1163.184741
11,11,UK,12.9687123,31.38428377,VirginAtlantic,407.0137469
11,12,UK,33.71865198,43.05612484,VirginAtlantic,1451.794489
11,13,UK,46.68736428,58.35920535,VirginAtlantic,2724.637479
11,14,UK,36.31239444,49.28110674,VirginAtlantic,1789.514987
11,15,UK,59.65607658,32.42178075,VirginAtlantic,1934.156235
11,16,UK,7.78122738,12.19058956,VirginAtlantic,94.85774929
11,18,UK,41.49987936,3.112490952,VirginAtlantic,129.167999
11,19,UK,20.74993968,104.0090727,VirginAtlantic,2158.181984
11,20,UK,10.37496984,67.17792972,VirginAtlantic,696.9689948
11,21,UK,41.49987936,106.0840666,VirginAtlantic,4402.475967
12,1,CHI,25.67805035,116.4071616,AirChina,2989.108957
12,2,CHI,45.6498673,119.54559,AirChina,5457.240319
12,3,CHI,25.67805035,18.54525859,AirChina,476.2060839
