CostCenter_Name,Account_Name,cost,BPA
Sales-Exec,Legal-Employment Fees,23211.49,sales.csv
Sales-Exec,IT-Application-On-Premise,506.02,ITDemand.csv
Sales-Exec,IT-Application-Subscription,4750.97,ITDemand.csv
Sales-Exec,IT-Infrastructure,1522.83,ITDemand.csv
Sales-Exec,IT-Consultant-System Implementation,6908.0,ITDemand.csv
Sales-Exec,Facilities-Offices,6095.73,sales.csv
Sales-Exec,Facilities-Supplies,6012.85,sales.csv
Sales-Exec,Facilities-Supplies,3535.07,sales.csv
Tax,Salary,75513.17,sales.csv
Tax,Benefits,19633.42,sales.csv
Tax,Contractors,42760.95,sales.csv
Tax,Travel-Trips,125.42,sales.csv
Tax,Travel-Hotels,450.34,sales.csv
Tax,Professional-Services-Consultants,42937.05,sales.csv
Tax,Legal-Consultants,27367.82,sales.csv
Tax,Legal-Corporate Fees,40897.38,sales.csv
Tax,Legal-Employment Fees,22224.8,sales.csv
Tax,IT-Application-On-Premise,8923.05,ITDemand.csv
Tax,IT-Application-Subscription,5174.7,ITDemand.csv
Tax,IT-Infrastructure,3163.48,ITDemand.csv
Tax,IT-Consultant-System Implementation,348.58,ITDemand.csv
Tax,Facilities-Offices,5443.52,sales.csv
Tax,Facilities-Supplies,8767.58,sales.csv
Tax,Facilities-Supplies,3128.08,sales.csv
Accounting,Salary,14853.64,sales.csv
Accounting,Benefits,3861.95,sales.csv
Accounting,Contractors,17817.09,sales.csv
Accounting,Travel-Trips,425.3,sales.csv
Accounting,Travel-Hotels,655.71,sales.csv
Accounting,Professional-Services-Consultants,29963.02,sales.csv
Accounting,Legal-Consultants,32404.04,sales.csv
Accounting,Legal-Corporate Fees,14559.36,sales.csv
Accounting,Legal-Employment Fees,21273.94,sales.csv
Accounting,IT-Application-On-Premise,5348.65,ITDemand.csv
Accounting,IT-Application-Subscription,6793.52,ITDemand.csv
Accounting,IT-Infrastructure,8809.83,ITDemand.csv
Accounting,IT-Consultant-System Implementation,5040.49,ITDemand.csv
Accounting,Facilities-Offices,2129.32,sales.csv
Accounting,Facilities-Supplies,8784.01,sales.csv
Accounting,Facilities-Supplies,9959.49,sales.csv
Exec-Office,Salary,80257.59,sales.csv
Exec-Office,Benefits,20866.97,sales.csv
Exec-Office,Contractors,56372.46,sales.csv
Exec-Office,Travel-Trips,39.02,sales.csv
Exec-Office,Travel-Hotels,996.04,sales.csv
Exec-Office,Professional-Services-Consultants,42458.86,sales.csv
Exec-Office,Legal-Consultants,4916.14,sales.csv
Exec-Office,Legal-Corporate Fees,44026.87,sales.csv
Exec-Office,Legal-Employment Fees,22145.64,sales.csv
Exec-Office,IT-Application-On-Premise,9849.93,sales.csv
Exec-Office,IT-Application-Subscription,9263.78,sales.csv
Exec-Office,IT-Infrastructure,9483.89,sales.csv
Exec-Office,IT-Consultant-System Implementation,580.83,sales.csv
Exec-Office,Facilities-Offices,5408.22,sales.csv
Exec-Office,Facilities-Supplies,8019.92,sales.csv
Exec-Office,Facilities-Supplies,813.3,sales.csv
Finance,Salary,6070.93,sales.csv
Finance,Benefits,1578.44,sales.csv
Finance,Contractors,52781.63,sales.csv
Finance,Travel-Trips,959.83,sales.csv
Finance,Travel-Hotels,573.41,sales.csv
Finance,Professional-Services-Consultants,40920.05,sales.csv
Finance,Legal-Consultants,3097.64,sales.csv
Finance,Legal-Corporate Fees,38287.9,sales.csv
Finance,Legal-Employment Fees,41649.7,sales.csv
Finance,IT-Application-On-Premise,8874.81,ITDemand.csv
Finance,IT-Application-Subscription,5034.35,ITDemand.csv
Finance,IT-Infrastructure,7430.25,ITDemand.csv
Finance,IT-Consultant-System Implementation,6218.1,ITDemand.csv
Finance,Facilities-Offices,4115.62,sales.csv
Finance,Facilities-Supplies,4858.73,sales.csv
Finance,Facilities-Supplies,6580.16,sales.csv
IS,Salary,51028.52,payroll.csv
IS,Benefits,13267.42,payroll.csv
IS,Contractors,34134.37,payroll.csv
IS,Travel-Trips,608.58,payroll.csv
IS,Travel-Hotels,356.84,payroll.csv
IS,Professional-Services-Consultants,40256.28,payroll.csv
IS,Legal-Consultants,43938.14,payroll.csv
IS,Legal-Corporate Fees,26969.63,payroll.csv
IS,Legal-Employment Fees,3008.23,payroll.csv
IS,IT-Application-On-Premise,1152.11,payroll.csv
IS,IT-Application-Subscription,9440.16,payroll.csv
IS,IT-Infrastructure,4597.06,payroll.csv
IS,IT-Consultant-System Implementation,9947.39,payroll.csv
IS,Facilities-Offices,9969.95,payroll.csv
IS,Facilities-Supplies,8161.76,payroll.csv
IS,Facilities-Supplies,169.39,payroll.csv
IT,Salary,61742.9,ITDemand.csv
IT,Benefits,16053.15,ITDemand.csv
IT,Contractors,87274.62,ITDemand.csv
IT,Travel-Trips,960.42,ITDemand.csv
IT,Travel-Hotels,261.86,ITDemand.csv
IT,Professional-Services-Consultants,8378.83,ITDemand.csv
IT,Legal-Consultants,7156.82,ITDemand.csv
IT,Legal-Corporate Fees,38662.95,ITDemand.csv
IT,Legal-Employment Fees,22211.38,ITDemand.csv
IT,IT-Application-On-Premise,7036.54,ITDemand.csv
IT,IT-Application-Subscription,4077.15,ITDemand.csv
IT,IT-Infrastructure,867.21,ITDemand.csv
IT,IT-Consultant-System Implementation,1476.08,ITDemand.csv
IT,Facilities-Offices,4228.49,ITDemand.csv
IT,Facilities-Supplies,3570.37,ITDemand.csv
IT,Facilities-Supplies,7825.65,ITDemand.csv
Legal,Salary,39347.15,sales.csv
Legal,Benefits,10230.26,sales.csv
Legal,Contractors,19132.09,sales.csv
Legal,Travel-Trips,314.11,sales.csv
Legal,Travel-Hotels,511.2,sales.csv
Legal,Professional-Services-Consultants,35813.97,sales.csv
Legal,Legal-Consultants,38323.32,sales.csv
Legal,Legal-Corporate Fees,5164.59,sales.csv
Legal,Legal-Employment Fees,21890.78,sales.csv
Legal,IT-Application-On-Premise,4153.98,ITDemand.csv
Legal,IT-Application-Subscription,489.74,ITDemand.csv
Legal,IT-Infrastructure,4852.46,ITDemand.csv
Legal,IT-Consultant-System Implementation,9081.08,ITDemand.csv
Legal,Facilities-Offices,2706.32,sales.csv
Legal,Facilities-Supplies,8446.0,sales.csv
Legal,Facilities-Supplies,4556.46,sales.csv
Marketing-Events,Salary,98939.32,sales.csv
Marketing-Events,Benefits,25724.22,sales.csv
Marketing-Events,Contractors,17972.66,sales.csv
Marketing-Events,Travel-Trips,103.72,sales.csv
Marketing-Events,Travel-Hotels,544.74,sales.csv
Marketing-Events,Professional-Services-Consultants,41993.17,sales.csv
Marketing-Events,Legal-Consultants,9797.14,sales.csv
Marketing-Events,Legal-Corporate Fees,1171.2,sales.csv
Marketing-Events,Legal-Employment Fees,37867.36,sales.csv
Marketing-Events,IT-Application-On-Premise,2486.96,ITDemand.csv
Marketing-Events,IT-Application-Subscription,8583.37,ITDemand.csv
Marketing-Events,IT-Infrastructure,99.87,ITDemand.csv
Marketing-Events,IT-Consultant-System Implementation,9758.56,ITDemand.csv
Marketing-Events,Facilities-Offices,4863.35,sales.csv
Marketing-Events,Facilities-Supplies,3307.32,sales.csv
Marketing-Events,Facilities-Supplies,1440.57,sales.csv
Marketing-Research,Salary,83262.63,sales.csv
Marketing-Research,Benefits,21648.28,sales.csv
Marketing-Research,Contractors,19469.07,sales.csv
Marketing-Research,Travel-Trips,262.55,sales.csv
Marketing-Research,Travel-Hotels,884.04,sales.csv
Marketing-Research,Professional-Services-Consultants,27048.3,sales.csv
Marketing-Research,Legal-Consultants,33222.18,sales.csv
Marketing-Research,Legal-Corporate Fees,413.63,sales.csv
Marketing-Research,Legal-Employment Fees,44752.52,sales.csv
Marketing-Research,IT-Application-On-Premise,75.28,ITDemand.csv
Marketing-Research,IT-Application-Subscription,7620.22,ITDemand.csv
Marketing-Research,IT-Infrastructure,7092.57,ITDemand.csv
Marketing-Research,IT-Consultant-System Implementation,8241.61,ITDemand.csv
Marketing-Research,Facilities-Offices,4174.31,sales.csv
Marketing-Research,Facilities-Supplies,1142.13,sales.csv
Marketing-Research,Facilities-Supplies,6262.06,sales.csv
Marketing-PR,Salary,9819.44,sales.csv
Marketing-PR,Benefits,2553.05,sales.csv
Marketing-PR,Contractors,27799.76,sales.csv
Marketing-PR,Travel-Trips,966.22,sales.csv
Marketing-PR,Travel-Hotels,149.31,sales.csv
Marketing-PR,Professional-Services-Consultants,28051.96,sales.csv
Marketing-PR,Legal-Consultants,12878.78,sales.csv
Marketing-PR,Legal-Corporate Fees,9070.05,sales.csv
Marketing-PR,Legal-Employment Fees,22669.38,sales.csv
Marketing-PR,IT-Application-On-Premise,8167.88,ITDemand.csv
Marketing-PR,IT-Application-Subscription,5550.5,ITDemand.csv
Marketing-PR,IT-Infrastructure,9448.62,ITDemand.csv
Marketing-PR,IT-Consultant-System Implementation,1819.73,ITDemand.csv
Marketing-PR,Facilities-Offices,6165.29,sales.csv
Marketing-PR,Facilities-Supplies,5091.12,sales.csv
Marketing-PR,Facilities-Supplies,1589.8,sales.csv
Product-Management,Salary,43651.33,implementation.csv
Product-Management,Benefits,11349.35,implementation.csv
Product-Management,Contractors,58614.34,implementation.csv
Product-Management,Travel-Trips,933.09,implementation.csv
Product-Management,Travel-Hotels,845.33,implementation.csv
Product-Management,Professional-Services-Consultants,12234.63,implementation.csv
Product-Management,Legal-Consultants,42734.21,implementation.csv
Product-Management,Legal-Corporate Fees,22132.86,implementation.csv
Product-Management,Legal-Employment Fees,38174.83,implementation.csv
Product-Management,IT-Application-On-Premise,1285.97,ITDemand.csv
Product-Management,IT-Application-Subscription,8679.06,ITDemand.csv
Product-Management,IT-Infrastructure,6791.43,ITDemand.csv
Product-Management,IT-Consultant-System Implementation,6610.25,ITDemand.csv
Product-Management,Facilities-Offices,8524.92,implementation.csv
Product-Management,Facilities-Supplies,8136.03,implementation.csv
Product-Management,Facilities-Supplies,1519.78,implementation.csv
PS,Salary,24065.67,implementation.csv
PS,Benefits,6257.07,implementation.csv
PS,Contractors,88936.52,implementation.csv
PS,Travel-Trips,339.71,implementation.csv
PS,Travel-Hotels,93.75,implementation.csv
PS,Professional-Services-Consultants,36330.58,implementation.csv
PS,Legal-Consultants,18107.22,implementation.csv
PS,Legal-Corporate Fees,19631.78,implementation.csv
PS,Legal-Employment Fees,12374.9,implementation.csv
PS,IT-Application-On-Premise,8786.13,implementation.csv
PS,IT-Application-Subscription,1617.26,implementation.csv
PS,IT-Infrastructure,7820.21,implementation.csv
PS,IT-Consultant-System Implementation,7705.47,implementation.csv
PS,Facilities-Offices,3244.62,implementation.csv
PS,Facilities-Supplies,2580.15,implementation.csv
PS,Facilities-Supplies,4562.83,implementation.csv
R&D-Infrastructure Developmet,Salary,82699.08,implementation.csv
R&D-Infrastructure Developmet,Benefits,21501.76,implementation.csv
R&D-Infrastructure Developmet,Contractors,28700.09,implementation.csv
R&D-Infrastructure Developmet,Travel-Trips,790.03,implementation.csv
R&D-Infrastructure Developmet,Travel-Hotels,593.36,implementation.csv
R&D-Infrastructure Developmet,Professional-Services-Consultants,16057.53,implementation.csv
R&D-Infrastructure Developmet,Legal-Consultants,35410.0,implementation.csv
R&D-Infrastructure Developmet,Legal-Corporate Fees,33701.79,implementation.csv
R&D-Infrastructure Developmet,Legal-Employment Fees,23453.83,implementation.csv
R&D-Infrastructure Developmet,IT-Application-On-Premise,3132.63,ITDemand.csv
R&D-Infrastructure Developmet,IT-Application-Subscription,9609.18,ITDemand.csv
R&D-Infrastructure Developmet,IT-Infrastructure,8283.97,ITDemand.csv
R&D-Infrastructure Developmet,IT-Consultant-System Implementation,5366.86,ITDemand.csv
R&D-Infrastructure Developmet,Facilities-Offices,460.33,implementation.csv
R&D-Infrastructure Developmet,Facilities-Supplies,6203.32,implementation.csv
R&D-Infrastructure Developmet,Facilities-Supplies,8292.34,implementation.csv
R&D-Applications Development,Salary,64713.63,implementation.csv
R&D-Applications Development,Benefits,16825.54,implementation.csv
R&D-Applications Development,Contractors,2638.48,implementation.csv
R&D-Applications Development,Travel-Trips,830.03,implementation.csv
R&D-Applications Development,Travel-Hotels,334.32,implementation.csv
R&D-Applications Development,Professional-Services-Consultants,37679.92,implementation.csv
R&D-Applications Development,Legal-Consultants,2226.47,implementation.csv
R&D-Applications Development,Legal-Corporate Fees,44280.69,implementation.csv
R&D-Applications Development,Legal-Employment Fees,18812.02,implementation.csv
R&D-Applications Development,IT-Application-On-Premise,5127.18,ITDemand.csv
R&D-Applications Development,IT-Application-Subscription,8756.83,ITDemand.csv
R&D-Applications Development,IT-Infrastructure,5399.28,ITDemand.csv
R&D-Applications Development,IT-Consultant-System Implementation,7654.34,ITDemand.csv
R&D-Applications Development,Facilities-Offices,1917.67,implementation.csv
R&D-Applications Development,Facilities-Supplies,2321.73,implementation.csv
R&D-Applications Development,Facilities-Supplies,6287.27,implementation.csv
R&D-Research,Salary,23132.61,implementation.csv
R&D-Research,Benefits,6014.48,implementation.csv
R&D-Research,Contractors,59976.44,implementation.csv
R&D-Research,Travel-Trips,636.32,implementation.csv
R&D-Research,Travel-Hotels,396.55,implementation.csv
R&D-Research,Professional-Services-Consultants,4851.39,implementation.csv
R&D-Research,Legal-Consultants,41858.08,implementation.csv
R&D-Research,Legal-Corporate Fees,10519.89,implementation.csv
R&D-Research,Legal-Employment Fees,8835.81,implementation.csv
R&D-Research,IT-Application-On-Premise,5041.63,ITDemand.csv
R&D-Research,IT-Application-Subscription,1930.48,ITDemand.csv
R&D-Research,IT-Infrastructure,5447.1,ITDemand.csv
R&D-Research,IT-Consultant-System Implementation,5098.81,ITDemand.csv
R&D-Research,Facilities-Offices,3280.03,implementation.csv
R&D-Research,Facilities-Supplies,792.97,implementation.csv
R&D-Research,Facilities-Supplies,4213.65,implementation.csv
R&D-Parternerships,Salary,34414.19,sales.csv
R&D-Parternerships,Benefits,8947.69,sales.csv
R&D-Parternerships,Contractors,61503.88,sales.csv
R&D-Parternerships,Travel-Trips,285.8,sales.csv
R&D-Parternerships,Travel-Hotels,604.09,sales.csv
R&D-Parternerships,Professional-Services-Consultants,43112.97,sales.csv
R&D-Parternerships,Legal-Consultants,38239.74,sales.csv
R&D-Parternerships,Legal-Corporate Fees,9656.64,sales.csv
R&D-Parternerships,Legal-Employment Fees,8910.94,sales.csv
R&D-Parternerships,IT-Application-On-Premise,3611.12,ITDemand.csv
R&D-Parternerships,IT-Application-Subscription,4994.04,ITDemand.csv
R&D-Parternerships,IT-Infrastructure,3670.85,ITDemand.csv
R&D-Parternerships,IT-Consultant-System Implementation,1353.53,ITDemand.csv
R&D-Parternerships,Facilities-Offices,1497.8,sales.csv
R&D-Parternerships,Facilities-Supplies,3950.29,sales.csv
R&D-Parternerships,Facilities-Supplies,3694.29,sales.csv
Sales-Direct,Salary,32795.31,sales.csv
Sales-Direct,Benefits,8526.78,sales.csv
Sales-Direct,Contractors,60535.91,sales.csv
Sales-Direct,Travel-Trips,95.89,sales.csv
Sales-Direct,Travel-Hotels,952.61,sales.csv
Sales-Direct,Professional-Services-Consultants,2159.35,sales.csv
Sales-Direct,Legal-Consultants,39058.38,sales.csv
Sales-Direct,Legal-Corporate Fees,12080.59,sales.csv
Sales-Direct,Legal-Employment Fees,19308.8,sales.csv
Sales-Direct,IT-Application-On-Premise,8882.29,ITDemand.csv
Sales-Direct,IT-Application-Subscription,3383.44,ITDemand.csv
Sales-Direct,IT-Infrastructure,8448.38,ITDemand.csv
Sales-Direct,IT-Consultant-System Implementation,4376.19,ITDemand.csv
Sales-Direct,Facilities-Offices,4492.73,phones.csv
Sales-Direct,Facilities-Supplies,6781.67,phones.csv
Sales-Direct,Facilities-Supplies,8376.11,phones.csv
Sales-Partners,Salary,40665.05,sales.csv
Sales-Partners,Benefits,10572.91,sales.csv
Sales-Partners,Contractors,65661.02,sales.csv
Sales-Partners,Travel-Trips,980.82,sales.csv
Sales-Partners,Travel-Hotels,798.22,sales.csv
Sales-Partners,Professional-Services-Consultants,35266.27,sales.csv
Sales-Partners,Legal-Consultants,20772.15,sales.csv
Sales-Partners,Legal-Corporate Fees,14271.12,sales.csv
Sales-Partners,Legal-Employment Fees,4073.79,sales.csv
Sales-Partners,IT-Application-On-Premise,7756.17,sales.csv
Sales-Partners,IT-Application-Subscription,809.37,sales.csv
Sales-Partners,IT-Infrastructure,8662.35,sales.csv
Sales-Partners,IT-Consultant-System Implementation,3463.0,sales.csv
Sales-Partners,Facilities-Offices,4021.27,sales.csv
Sales-Partners,Facilities-Supplies,2180.62,sales.csv
Sales-Partners,Facilities-Supplies,6887.15,sales.csv
Sales-Online,Salary,19150.39,sales.csv
Sales-Online,Benefits,4979.1,sales.csv
Sales-Online,Contractors,84899.77,sales.csv
Sales-Online,Travel-Trips,266.2,sales.csv
Sales-Online,Travel-Hotels,864.3,sales.csv
Sales-Online,Professional-Services-Consultants,36091.52,sales.csv
Sales-Online,Legal-Consultants,43033.49,sales.csv
Sales-Online,Legal-Corporate Fees,43435.6,sales.csv
Sales-Online,Legal-Employment Fees,36869.11,sales.csv
Sales-Online,IT-Application-On-Premise,6942.46,sales.csv
Sales-Online,IT-Application-Subscription,5915.21,sales.csv
Sales-Online,IT-Infrastructure,1526.71,sales.csv
Sales-Online,IT-Consultant-System Implementation,1564.73,sales.csv
Sales-Online,Facilities-Offices,1922.99,sales.csv
Sales-Online,Facilities-Supplies,9240.54,sales.csv
Sales-Online,Facilities-Supplies,634.11,sales.csv
Sales-Ops,Salary,24018.08,sales.csv
Sales-Ops,Benefits,6244.7,sales.csv
Sales-Ops,Contractors,1457.66,sales.csv
Sales-Ops,Travel-Trips,486.79,sales.csv
Sales-Ops,Travel-Hotels,231.51,sales.csv
Sales-Ops,Professional-Services-Consultants,11553.64,sales.csv
Sales-Ops,Legal-Consultants,22427.68,sales.csv
Sales-Ops,Legal-Corporate Fees,19107.37,sales.csv
Sales-Ops,Legal-Employment Fees,30741.48,sales.csv
Sales-Ops,IT-Application-On-Premise,4292.32,ITDemand.csv
Sales-Ops,IT-Application-Subscription,7857.9,ITDemand.csv
Sales-Ops,IT-Infrastructure,1367.03,ITDemand.csv
Sales-Ops,IT-Consultant-System Implementation,8174.75,ITDemand.csv
Sales-Ops,Facilities-Offices,3686.75,phones.csv
Sales-Ops,Facilities-Supplies,6147.26,phones.csv
Sales-Ops,Facilities-Supplies,2797.46,phones.csv
Sales-Exec,Salary,32121.68,sales.csv
Sales-Exec,Benefits,8351.64,sales.csv
Sales-Exec,Contractors,65295.53,sales.csv
Sales-Exec,Travel-Trips,549.73,sales.csv
Sales-Exec,Travel-Hotels,307.24,sales.csv
Sales-Exec,Professional-Services-Consultants,42223.44,sales.csv
Sales-Exec,Legal-Consultants,15199.84,sales.csv
Sales-Exec,Legal-Corporate Fees,334.17,sales.csv
Sales-Exec,Legal-Employment Fees,44300.54,sales.csv
Sales-Exec,IT-Application-On-Premise,3195.5,ITDemand.csv
Sales-Exec,IT-Application-Subscription,3750.66,ITDemand.csv
Sales-Exec,IT-Infrastructure,37.88,ITDemand.csv
Sales-Exec,IT-Consultant-System Implementation,4751.21,ITDemand.csv
Sales-Exec,Facilities-Offices,2526.35,sales.csv
Sales-Exec,Facilities-Supplies,9783.97,sales.csv
Sales-Exec,Facilities-Supplies,1895.82,sales.csv
Tax,Salary,48659.74,sales.csv
Tax,Benefits,12651.53,sales.csv
Tax,Contractors,66722.26,sales.csv
Tax,Travel-Trips,518.32,sales.csv
Tax,Travel-Hotels,171.74,sales.csv
Tax,Professional-Services-Consultants,36091.48,sales.csv
Tax,Legal-Consultants,3791.62,sales.csv
Tax,Legal-Corporate Fees,16438.9,sales.csv
Tax,Legal-Employment Fees,36075.23,sales.csv
Tax,IT-Application-On-Premise,9917.88,ITDemand.csv
Tax,IT-Application-Subscription,5541.32,ITDemand.csv
Tax,IT-Infrastructure,3396.94,ITDemand.csv
Tax,IT-Consultant-System Implementation,5121.68,ITDemand.csv
Tax,Facilities-Offices,9071.12,sales.csv
Tax,Facilities-Supplies,9127.95,sales.csv
Tax,Facilities-Supplies,3428.66,sales.csv
