Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount
EUR,Europe,TAX,TAX-01,Tax,400000,Travel-Trips,125.42
EUR,Europe,TAX,TAX-01,Tax,400001,Travel-Hotels,450.34
EUR,Europe,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,42937.05
EUR,Europe,TAX,TAX-01,Tax,600000,Legal-Consultants,27367.82
EUR,Europe,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,40897.38
EUR,Europe,TAX,TAX-01,Tax,600002,Legal-Employment Fees,22224.8
EUR,Europe,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,8923.05
EUR,Europe,TAX,TAX-01,Tax,700001,IT-Application-Subscription,5174.7
EUR,Europe,TAX,TAX-01,Tax,700002,IT-Infrastructure,3163.48
EUR,Europe,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,348.58
EUR,Europe,TAX,TAX-01,Tax,800000,Facilities-Offices,5443.52
EUR,Europe,TAX,TAX-01,Tax,800001,Facilities-Supplies,8767.58
EUR,Europe,TAX,TAX-01,Tax,800002,Facilities-Supplies,3128.08
AME,Americas,Sales,Sales-01,Sales-Direct,100000,Salary,74267.8
AME,Americas,Sales,Sales-01,Sales-Direct,100001,Benefits,19309.63
AME,Americas,Sales,Sales-01,Sales-Direct,200000,Contractors,335.54
AME,Americas,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,570.67
AME,Americas,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,295.45
AME,Americas,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,19748.52
AME,Americas,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,12573.3
AME,Americas,Sales,Sales-01,Sales-Direct,600001,Legal-Corporate Fees,16465.36
AME,Americas,Sales,Sales-01,Sales-Direct,600002,Legal-Employment Fees,3385.77
AME,Americas,Sales,Sales-01,Sales-Direct,700000,IT-Application-On-Premise,9894.1
AME,Americas,Sales,Sales-01,Sales-Direct,700001,IT-Application-Subscription,7959.04
AME,Americas,Sales,Sales-01,Sales-Direct,700002,IT-Infrastructure,4073.92
AME,Americas,Sales,Sales-01,Sales-Direct,700003,IT-Consultant-System Implementation,8740.29
AME,Americas,Sales,Sales-01,Sales-Direct,800000,Facilities-Offices,805.75
AME,Americas,Sales,Sales-01,Sales-Direct,800001,Facilities-Supplies,5678.09
AME,Americas,Sales,Sales-01,Sales-Direct,800002,Facilities-Supplies,1198.07
AME,Americas,Sales,Sales-02,Sales-Partners,100000,Salary,89337.22
AME,Americas,Sales,Sales-02,Sales-Partners,100001,Benefits,23227.68
AME,Americas,Sales,Sales-02,Sales-Partners,200000,Contractors,10951.54
AME,Americas,Sales,Sales-02,Sales-Partners,400000,Travel-Trips,173.87
AME,Americas,Sales,Sales-02,Sales-Partners,400001,Travel-Hotels,114.18
AME,Americas,Sales,Sales-02,Sales-Partners,500000,Professional-Services-Consultants,28282.68
AME,Americas,Sales,Sales-02,Sales-Partners,600000,Legal-Consultants,29262.9
AME,Americas,Sales,Sales-02,Sales-Partners,600001,Legal-Corporate Fees,22591.69
AME,Americas,Sales,Sales-02,Sales-Partners,600002,Legal-Employment Fees,19281.45
AME,Americas,Sales,Sales-02,Sales-Partners,700000,IT-Application-On-Premise,7571.1
AME,Americas,Sales,Sales-02,Sales-Partners,700001,IT-Application-Subscription,2770.68
AME,Americas,Sales,Sales-02,Sales-Partners,700002,IT-Infrastructure,6461.51
AME,Americas,Sales,Sales-02,Sales-Partners,700003,IT-Consultant-System Implementation,5745.08
AME,Americas,Sales,Sales-02,Sales-Partners,800000,Facilities-Offices,9641.25
AME,Americas,Sales,Sales-02,Sales-Partners,800001,Facilities-Supplies,8720.86
AME,Americas,Sales,Sales-02,Sales-Partners,800002,Facilities-Supplies,2560.3
AME,Americas,Sales,Sales-03,Sales-Online,100000,Salary,45430.71
AME,Americas,Sales,Sales-03,Sales-Online,100001,Benefits,11811.98
AME,Americas,Sales,Sales-03,Sales-Online,200000,Contractors,58784.03
AME,Americas,Sales,Sales-03,Sales-Online,400000,Travel-Trips,182.96
AME,Americas,Sales,Sales-03,Sales-Online,400001,Travel-Hotels,467.41
AME,Americas,Sales,Sales-03,Sales-Online,500000,Professional-Services-Consultants,13718.75
AME,Americas,Sales,Sales-03,Sales-Online,600000,Legal-Consultants,12806.54
AME,Americas,Sales,Sales-03,Sales-Online,600001,Legal-Corporate Fees,15729.53
AME,Americas,Sales,Sales-03,Sales-Online,600002,Legal-Employment Fees,22214.01
AME,Americas,Sales,Sales-03,Sales-Online,700000,IT-Application-On-Premise,3916.82
AME,Americas,Sales,Sales-03,Sales-Online,700001,IT-Application-Subscription,1959.93
AME,Americas,Sales,Sales-03,Sales-Online,700002,IT-Infrastructure,9396.54
AME,Americas,Sales,Sales-03,Sales-Online,700003,IT-Consultant-System Implementation,693.99
AME,Americas,Sales,Sales-03,Sales-Online,800000,Facilities-Offices,3038.29
AME,Americas,Sales,Sales-03,Sales-Online,800001,Facilities-Supplies,9858.48
AME,Americas,Sales,Sales-03,Sales-Online,800002,Facilities-Supplies,8011.91
AME,Americas,Sales,Sales-04,Sales-Ops,100000,Salary,52548.83
AME,Americas,Sales,Sales-04,Sales-Ops,100001,Benefits,13662.7
AME,Americas,Sales,Sales-04,Sales-Ops,200000,Contractors,66651.17
AME,Americas,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,171.55
AME,Americas,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,91.62
AME,Americas,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,6459.66
AME,Americas,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,21555.64
AME,Americas,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,40209.4
AME,Americas,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,30711.66
AME,Americas,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,7389.78
AME,Americas,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,4191.11
AME,Americas,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,9407.05
AME,Americas,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,6056.37
AME,Americas,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,5005.74
AME,Americas,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,7699.19
AME,Americas,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,115.46
AME,Americas,Sales,Sales-05,Sales-Exec,100000,Salary,15517.96
AME,Americas,Sales,Sales-05,Sales-Exec,100001,Benefits,4034.67
AME,Americas,Sales,Sales-05,Sales-Exec,200000,Contractors,33553.76
AME,Americas,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,880.59
AME,Americas,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,801.38
AME,Americas,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,20989.61
AME,Americas,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,111.19
AME,Americas,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,22576.67
AME,Americas,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,13913.57
AME,Americas,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,801.32
AME,Americas,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,7498.18
AME,Americas,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,5893.79
AME,Americas,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,4991.7
AME,Americas,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,6823.21
AME,Americas,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,8831.45
AME,Americas,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,8283.36
AME,Americas,Marketing,Marketing-01,Marketing-Events,100000,Salary,47775.15
AME,Americas,Marketing,Marketing-01,Marketing-Events,100001,Benefits,12421.54
AME,Americas,Marketing,Marketing-01,Marketing-Events,200000,Contractors,15402.11
AME,Americas,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,482.47
AME,Americas,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,159.51
AME,Americas,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,4459.76
AME,Americas,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,29546.97
AME,Americas,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,38263.98
AME,Americas,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,20343.03
AME,Americas,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,6678
AME,Americas,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,5367.56
AME,Americas,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,4990.81
AME,Americas,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,707.81
AME,Americas,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,5199.21
AME,Americas,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,9806.15
AME,Americas,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,6984.51
AME,Americas,Marketing,Marketing-02,Marketing-Research,100000,Salary,27829.09
AME,Americas,Marketing,Marketing-02,Marketing-Research,100001,Benefits,7235.56
AME,Americas,Marketing,Marketing-02,Marketing-Research,200000,Contractors,59984.68
AME,Americas,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,549.69
AME,Americas,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,128.75
AME,Americas,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,19778.48
AME,Americas,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,42473.4
AME,Americas,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,28533.66
AME,Americas,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,24124.73
AME,Americas,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,1198.36
AME,Americas,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,9425.5
AME,Americas,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,2095.26
AME,Americas,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,8338.4
AME,Americas,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,1804.5
AME,Americas,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,780.5
AME,Americas,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,1145.63
AME,Americas,Marketing,Marketing-03,Marketing-PR,100000,Salary,42749.23
AME,Americas,Marketing,Marketing-03,Marketing-PR,100001,Benefits,11114.8
AME,Americas,Marketing,Marketing-03,Marketing-PR,200000,Contractors,38274.99
AME,Americas,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,482.97
AME,Americas,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,582.99
AME,Americas,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,8904.36
AME,Americas,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,37754.91
AME,Americas,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,17720.18
AME,Americas,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,42365.89
AME,Americas,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,3731.93
AME,Americas,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,7696.47
AME,Americas,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,6533.03
AME,Americas,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,865.86
AME,Americas,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,2378.9
AME,Americas,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,1106.42
AME,Americas,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,3180.86
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,32725.62
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,8508.66
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,21572.79
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,535.43
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,69.91
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,500000,Professional-Services-Consultants,39643.41
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,600000,Legal-Consultants,19222.71
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,600001,Legal-Corporate Fees,44237.59
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,600002,Legal-Employment Fees,32809.54
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700000,IT-Application-On-Premise,4112.86
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700001,IT-Application-Subscription,1361.91
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700002,IT-Infrastructure,4888.45
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700003,IT-Consultant-System Implementation,367.53
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,800000,Facilities-Offices,4911.75
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,800001,Facilities-Supplies,2240.54
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,800002,Facilities-Supplies,3292.86
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,100000,Salary,20068.43
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,100001,Benefits,5217.79
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,200000,Contractors,82796.41
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,400000,Travel-Trips,763.64
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,400001,Travel-Hotels,889.5
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,500000,Professional-Services-Consultants,5515.99
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,600000,Legal-Consultants,19975.83
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,600001,Legal-Corporate Fees,25462.77
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,600002,Legal-Employment Fees,19057.1
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700000,IT-Application-On-Premise,7430.79
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700001,IT-Application-Subscription,7325.61
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700002,IT-Infrastructure,5901.69
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700003,IT-Consultant-System Implementation,6817.74
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,800000,Facilities-Offices,4982.6
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,800001,Facilities-Supplies,4584.94
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,800002,Facilities-Supplies,2888.85
AME,Americas,R&D,R&D-02,R&D-Applications Development,100000,Salary,6054.12
AME,Americas,R&D,R&D-02,R&D-Applications Development,100001,Benefits,1574.07
AME,Americas,R&D,R&D-02,R&D-Applications Development,200000,Contractors,38183.67
AME,Americas,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,188.91
AME,Americas,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,970.64
AME,Americas,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,36741.69
AME,Americas,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,15121.98
AME,Americas,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,1649.21
AME,Americas,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,29245.95
AME,Americas,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,1077.61
AME,Americas,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,9529.04
AME,Americas,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,8744.52
AME,Americas,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,2068.88
AME,Americas,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,8042.38
AME,Americas,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,8718.92
AME,Americas,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,222.63
AME,Americas,R&D,R&D-03,R&D-Research,100000,Salary,98362.11
AME,Americas,R&D,R&D-03,R&D-Research,100001,Benefits,25574.15
AME,Americas,R&D,R&D-03,R&D-Research,200000,Contractors,56125.15
AME,Americas,R&D,R&D-03,R&D-Research,400000,Travel-Trips,235.83
AME,Americas,R&D,R&D-03,R&D-Research,400001,Travel-Hotels,474.84
AME,Americas,R&D,R&D-03,R&D-Research,500000,Professional-Services-Consultants,38076.97
AME,Americas,R&D,R&D-03,R&D-Research,600000,Legal-Consultants,10178.77
AME,Americas,R&D,R&D-03,R&D-Research,600001,Legal-Corporate Fees,30480.77
AME,Americas,R&D,R&D-03,R&D-Research,600002,Legal-Employment Fees,34127.02
AME,Americas,R&D,R&D-03,R&D-Research,700000,IT-Application-On-Premise,9709.23
AME,Americas,R&D,R&D-03,R&D-Research,700001,IT-Application-Subscription,1046.56
AME,Americas,R&D,R&D-03,R&D-Research,700002,IT-Infrastructure,8456.49
AME,Americas,R&D,R&D-03,R&D-Research,700003,IT-Consultant-System Implementation,9180.79
AME,Americas,R&D,R&D-03,R&D-Research,800000,Facilities-Offices,8772.96
AME,Americas,R&D,R&D-03,R&D-Research,800001,Facilities-Supplies,7129.96
AME,Americas,R&D,R&D-03,R&D-Research,800002,Facilities-Supplies,571.17
AME,Americas,R&D,R&D-04,R&D-Parternerships,100000,Salary,95921.78
AME,Americas,R&D,R&D-04,R&D-Parternerships,100001,Benefits,24939.66
AME,Americas,R&D,R&D-04,R&D-Parternerships,200000,Contractors,93691.06
AME,Americas,R&D,R&D-04,R&D-Parternerships,400000,Travel-Trips,415.12
AME,Americas,R&D,R&D-04,R&D-Parternerships,400001,Travel-Hotels,208.58
AME,Americas,R&D,R&D-04,R&D-Parternerships,500000,Professional-Services-Consultants,1811.66
AME,Americas,R&D,R&D-04,R&D-Parternerships,600000,Legal-Consultants,38897.79
AME,Americas,R&D,R&D-04,R&D-Parternerships,600001,Legal-Corporate Fees,30065.66
AME,Americas,R&D,R&D-04,R&D-Parternerships,600002,Legal-Employment Fees,27289.48
AME,Americas,R&D,R&D-04,R&D-Parternerships,700000,IT-Application-On-Premise,4141.88
AME,Americas,R&D,R&D-04,R&D-Parternerships,700001,IT-Application-Subscription,7561.14
AME,Americas,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,9564.31
AME,Americas,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,6520.08
AME,Americas,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,2290.03
AME,Americas,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,6236.79
AME,Americas,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,2924.79
AME,Americas,FIN,FIN-01,Finance,100000,Salary,69098.28
AME,Americas,FIN,FIN-01,Finance,100001,Benefits,17965.55
AME,Americas,FIN,FIN-01,Finance,200000,Contractors,76646.02
AME,Americas,FIN,FIN-01,Finance,400000,Travel-Trips,233.35
AME,Americas,FIN,FIN-01,Finance,400001,Travel-Hotels,575.68
AME,Americas,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,19276.19
AME,Americas,FIN,FIN-01,Finance,600000,Legal-Consultants,14126.99
AME,Americas,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,26192.84
AME,Americas,FIN,FIN-01,Finance,600002,Legal-Employment Fees,27560.81
AME,Americas,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,2487.59
AME,Americas,FIN,FIN-01,Finance,700001,IT-Application-Subscription,5371.7
AME,Americas,FIN,FIN-01,Finance,700002,IT-Infrastructure,9719.29
AME,Americas,FIN,FIN-01,Finance,700003,IT-Consultant-System Implementation,6542.27
AME,Americas,FIN,FIN-01,Finance,800000,Facilities-Offices,8722.97
AME,Americas,FIN,FIN-01,Finance,800001,Facilities-Supplies,8344.83
AME,Americas,FIN,FIN-01,Finance,800002,Facilities-Supplies,8568.61
AME,Americas,ACC,ACC-01,Accounting,100000,Salary,728.8
AME,Americas,ACC,ACC-01,Accounting,100001,Benefits,189.49
AME,Americas,ACC,ACC-01,Accounting,200000,Contractors,49099.24
AME,Americas,ACC,ACC-01,Accounting,400000,Travel-Trips,150.98
AME,Americas,ACC,ACC-01,Accounting,400001,Travel-Hotels,706.93
AME,Americas,ACC,ACC-01,Accounting,500000,Professional-Services-Consultants,9044.08
AME,Americas,ACC,ACC-01,Accounting,600000,Legal-Consultants,7878.27
AME,Americas,ACC,ACC-01,Accounting,600001,Legal-Corporate Fees,12628.14
AME,Americas,ACC,ACC-01,Accounting,600002,Legal-Employment Fees,15106.73
AME,Americas,ACC,ACC-01,Accounting,700000,IT-Application-On-Premise,7139.53
AME,Americas,ACC,ACC-01,Accounting,700001,IT-Application-Subscription,385.26
AME,Americas,ACC,ACC-01,Accounting,700002,IT-Infrastructure,8551.99
AME,Americas,ACC,ACC-01,Accounting,700003,IT-Consultant-System Implementation,9784.77
AME,Americas,ACC,ACC-01,Accounting,800000,Facilities-Offices,486.2
AME,Americas,ACC,ACC-01,Accounting,800001,Facilities-Supplies,8188
AME,Americas,ACC,ACC-01,Accounting,800002,Facilities-Supplies,6467.23
AME,Americas,IT,IT-01,IT,100000,Salary,56799.2
AME,Americas,IT,IT-01,IT,100001,Benefits,14767.79
AME,Americas,IT,IT-01,IT,200000,Contractors,74320.57
AME,Americas,IT,IT-01,IT,400000,Travel-Trips,798.23
AME,Americas,IT,IT-01,IT,400001,Travel-Hotels,734.64
AME,Americas,IT,IT-01,IT,500000,Professional-Services-Consultants,24119.33
AME,Americas,IT,IT-01,IT,600000,Legal-Consultants,37721.64
AME,Americas,IT,IT-01,IT,600001,Legal-Corporate Fees,12279.56
AME,Americas,IT,IT-01,IT,600002,Legal-Employment Fees,38787.13
AME,Americas,IT,IT-01,IT,700000,IT-Application-On-Premise,9952.73
AME,Americas,IT,IT-01,IT,700001,IT-Application-Subscription,8458.67
AME,Americas,IT,IT-01,IT,700002,IT-Infrastructure,9841.48
AME,Americas,IT,IT-01,IT,700003,IT-Consultant-System Implementation,6257.28
AME,Americas,IT,IT-01,IT,800000,Facilities-Offices,2966.36
AME,Americas,IT,IT-01,IT,800001,Facilities-Supplies,8877.31
AME,Americas,IT,IT-01,IT,800002,Facilities-Supplies,6001.12
AME,Americas,PS,PS-01,PS,100000,Salary,24564.81
