Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount,Origin
EUR,Europe,Exec-Office,Exec-Office-01,Exec-Office,700001,IT-Application-Subscription,8345.23,JE
EUR,Europe,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,6578.88,JE
EUR,Europe,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,5230.34,JE
EUR,Europe,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,8157.1,IC
EUR,Europe,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,3339.09,IC
EUR,Europe,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,3292.87,IC
EUR,Europe,LEG,LEG-01,Legal,100000,Salary,56021.81,IC
EUR,Europe,LEG,LEG-01,Legal,100001,Benefits,14565.67,IC
EUR,Europe,LEG,LEG-01,Legal,200000,Contractors,17288.62,IC
EUR,Europe,LEG,LEG-01,Legal,400000,Travel-Trips,274.45,IC
EUR,Europe,LEG,LEG-01,Legal,400001,Travel-Hotels,591.42,IC
EUR,Europe,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,3773.65,IC
EUR,Europe,LEG,LEG-01,Legal,600000,Legal-Consultants,21337.7,IC
EUR,Europe,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,7454.5,IC
EUR,Europe,LEG,LEG-01,Legal,600002,Legal-Employment Fees,39087.87,IC
EUR,Europe,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,3762.21,IC
EUR,Europe,LEG,LEG-01,Legal,700001,IT-Application-Subscription,5158.1,IC
EUR,Europe,LEG,LEG-01,Legal,700002,IT-Infrastructure,4781.37,IC
EUR,Europe,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,4118.57,IC
EUR,Europe,LEG,LEG-01,Legal,800000,Facilities-Offices,3103.62,IC
EUR,Europe,LEG,LEG-01,Legal,800001,Facilities-Supplies,5116.17,IC
EUR,Europe,LEG,LEG-01,Legal,800002,Facilities-Supplies,6283.45,IC
EUR,Europe,TAX,TAX-01,Tax,100000,Salary,75513.17,IC
EUR,Europe,TAX,TAX-01,Tax,100001,Benefits,19633.42,IC
EUR,Europe,TAX,TAX-01,Tax,200000,Contractors,42760.95,IC
EUR,Europe,TAX,TAX-01,Tax,400000,Travel-Trips,125.42,IC
EUR,Europe,TAX,TAX-01,Tax,400001,Travel-Hotels,450.34,IC
EUR,Europe,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,42937.05,IC
EUR,Europe,TAX,TAX-01,Tax,600000,Legal-Consultants,27367.82,IC
EUR,Europe,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,40897.38,IC
EUR,Europe,TAX,TAX-01,Tax,600002,Legal-Employment Fees,22224.8,IC
EUR,Europe,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,8923.05,IC
EUR,Europe,TAX,TAX-01,Tax,700001,IT-Application-Subscription,5174.7,IC
EUR,Europe,TAX,TAX-01,Tax,700002,IT-Infrastructure,3163.48,IC
EUR,Europe,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,348.58,IC
EUR,Europe,TAX,TAX-01,Tax,800000,Facilities-Offices,5443.52,IC
EUR,Europe,TAX,TAX-01,Tax,800001,Facilities-Supplies,8767.58,IC
EUR,Europe,TAX,TAX-01,Tax,800002,Facilities-Supplies,3128.08,IC
AME,Americas,Sales,Sales-01,Sales-Direct,100000,Salary,74267.8,IC
AME,Americas,Sales,Sales-01,Sales-Direct,100001,Benefits,19309.63,IC
AME,Americas,Sales,Sales-01,Sales-Direct,200000,Contractors,335.54,IC
AME,Americas,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,570.67,IC
AME,Americas,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,295.45,IC
AME,Americas,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,19748.52,IC
AME,Americas,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,12573.3,IC
AME,Americas,Sales,Sales-01,Sales-Direct,600001,Legal-Corporate Fees,16465.36,IC
AME,Americas,Sales,Sales-01,Sales-Direct,600002,Legal-Employment Fees,3385.77,IC
AME,Americas,Sales,Sales-01,Sales-Direct,700000,IT-Application-On-Premise,9894.1,IC
AME,Americas,Sales,Sales-01,Sales-Direct,700001,IT-Application-Subscription,7959.04,IC
AME,Americas,Sales,Sales-01,Sales-Direct,700002,IT-Infrastructure,4073.92,IC
AME,Americas,Sales,Sales-01,Sales-Direct,700003,IT-Consultant-System Implementation,8740.29,IC
AME,Americas,Sales,Sales-01,Sales-Direct,800000,Facilities-Offices,805.75,IC
AME,Americas,Sales,Sales-01,Sales-Direct,800001,Facilities-Supplies,5678.09,IC
AME,Americas,Sales,Sales-01,Sales-Direct,800002,Facilities-Supplies,1198.07,IC
AME,Americas,Sales,Sales-02,Sales-Partners,100000,Salary,89337.22,IC
AME,Americas,Sales,Sales-02,Sales-Partners,100001,Benefits,23227.68,IC
AME,Americas,Sales,Sales-02,Sales-Partners,200000,Contractors,10951.54,IC
AME,Americas,Sales,Sales-02,Sales-Partners,400000,Travel-Trips,173.87,IC
AME,Americas,Sales,Sales-02,Sales-Partners,400001,Travel-Hotels,114.18,IC
AME,Americas,Sales,Sales-02,Sales-Partners,500000,Professional-Services-Consultants,28282.68,IC
AME,Americas,Sales,Sales-02,Sales-Partners,600000,Legal-Consultants,29262.9,IC
AME,Americas,Sales,Sales-02,Sales-Partners,600001,Legal-Corporate Fees,22591.69,IC
AME,Americas,Sales,Sales-02,Sales-Partners,600002,Legal-Employment Fees,19281.45,IC
AME,Americas,Sales,Sales-02,Sales-Partners,700000,IT-Application-On-Premise,7571.1,IC
AME,Americas,Sales,Sales-02,Sales-Partners,700001,IT-Application-Subscription,2770.68,IC
AME,Americas,Sales,Sales-02,Sales-Partners,700002,IT-Infrastructure,6461.51,IC
AME,Americas,Sales,Sales-02,Sales-Partners,700003,IT-Consultant-System Implementation,5745.08,IC
AME,Americas,Sales,Sales-02,Sales-Partners,800000,Facilities-Offices,9641.25,IC
AME,Americas,Sales,Sales-02,Sales-Partners,800001,Facilities-Supplies,8720.86,IC
AME,Americas,Sales,Sales-02,Sales-Partners,800002,Facilities-Supplies,2560.3,IC
AME,Americas,Sales,Sales-03,Sales-Online,100000,Salary,45430.71,IC
AME,Americas,Sales,Sales-03,Sales-Online,100001,Benefits,11811.98,IC
AME,Americas,Sales,Sales-03,Sales-Online,200000,Contractors,58784.03,IC
AME,Americas,Sales,Sales-03,Sales-Online,400000,Travel-Trips,182.96,IC
AME,Americas,Sales,Sales-03,Sales-Online,400001,Travel-Hotels,467.41,IC
AME,Americas,Sales,Sales-03,Sales-Online,500000,Professional-Services-Consultants,13718.75,IC
AME,Americas,Sales,Sales-03,Sales-Online,600000,Legal-Consultants,12806.54,IC
AME,Americas,Sales,Sales-03,Sales-Online,600001,Legal-Corporate Fees,15729.53,IC
AME,Americas,Sales,Sales-03,Sales-Online,600002,Legal-Employment Fees,22214.01,IC
AME,Americas,Sales,Sales-03,Sales-Online,700000,IT-Application-On-Premise,3916.82,IC
AME,Americas,Sales,Sales-03,Sales-Online,700001,IT-Application-Subscription,1959.93,IC
AME,Americas,Sales,Sales-03,Sales-Online,700002,IT-Infrastructure,9396.54,IC
AME,Americas,Sales,Sales-03,Sales-Online,700003,IT-Consultant-System Implementation,693.99,IC
AME,Americas,Sales,Sales-03,Sales-Online,800000,Facilities-Offices,3038.29,IC
AME,Americas,Sales,Sales-03,Sales-Online,800001,Facilities-Supplies,9858.48,IC
AME,Americas,Sales,Sales-03,Sales-Online,800002,Facilities-Supplies,8011.91,IC
AME,Americas,Sales,Sales-04,Sales-Ops,100000,Salary,52548.83,IC
AME,Americas,Sales,Sales-04,Sales-Ops,100001,Benefits,13662.7,IC
AME,Americas,Sales,Sales-04,Sales-Ops,200000,Contractors,66651.17,IC
AME,Americas,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,171.55,IC
AME,Americas,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,91.62,IC
AME,Americas,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,6459.66,IC
AME,Americas,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,21555.64,IC
AME,Americas,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,40209.4,IC
AME,Americas,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,30711.66,IC
AME,Americas,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,7389.78,IC
AME,Americas,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,4191.11,IC
AME,Americas,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,9407.05,IC
AME,Americas,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,6056.37,IC
AME,Americas,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,5005.74,IC
AME,Americas,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,7699.19,IC
AME,Americas,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,115.46,IC
AME,Americas,Sales,Sales-05,Sales-Exec,100000,Salary,15517.96,IC
AME,Americas,Sales,Sales-05,Sales-Exec,100001,Benefits,4034.67,IC
AME,Americas,Sales,Sales-05,Sales-Exec,200000,Contractors,33553.76,IC
AME,Americas,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,880.59,IC
AME,Americas,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,801.38,IC
AME,Americas,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,20989.61,IC
AME,Americas,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,111.19,IC
AME,Americas,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,22576.67,IC
AME,Americas,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,13913.57,IC
AME,Americas,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,801.32,IC
AME,Americas,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,7498.18,IC
AME,Americas,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,5893.79,IC
AME,Americas,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,4991.7,IC
AME,Americas,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,6823.21,IC
AME,Americas,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,8831.45,IC
AME,Americas,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,8283.36,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,100000,Salary,47775.15,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,100001,Benefits,12421.54,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,200000,Contractors,15402.11,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,482.47,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,159.51,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,4459.76,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,29546.97,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,38263.98,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,20343.03,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,6678,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,5367.56,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,4990.81,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,707.81,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,5199.21,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,9806.15,IC
AME,Americas,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,6984.51,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,100000,Salary,27829.09,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,100001,Benefits,7235.56,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,200000,Contractors,59984.68,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,549.69,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,128.75,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,19778.48,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,42473.4,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,28533.66,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,24124.73,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,1198.36,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,9425.5,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,2095.26,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,8338.4,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,1804.5,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,780.5,IC
AME,Americas,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,1145.63,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,100000,Salary,42749.23,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,100001,Benefits,11114.8,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,200000,Contractors,38274.99,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,482.97,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,582.99,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,8904.36,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,37754.91,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,17720.18,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,42365.89,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,3731.93,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,7696.47,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,6533.03,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,865.86,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,2378.9,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,1106.42,IC
AME,Americas,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,3180.86,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,32725.62,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,8508.66,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,21572.79,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,535.43,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,69.91,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,500000,Professional-Services-Consultants,39643.41,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,600000,Legal-Consultants,19222.71,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,600001,Legal-Corporate Fees,44237.59,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,600002,Legal-Employment Fees,32809.54,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700000,IT-Application-On-Premise,4112.86,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700001,IT-Application-Subscription,1361.91,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700002,IT-Infrastructure,4888.45,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,700003,IT-Consultant-System Implementation,367.53,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,800000,Facilities-Offices,4911.75,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,800001,Facilities-Supplies,2240.54,IC
AME,Americas,Product-Mgmt,Product-Mgmt-01,Product-Management,800002,Facilities-Supplies,3292.86,IC
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,100000,Salary,20068.43,IC
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,100001,Benefits,5217.79,IC
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,200000,Contractors,82796.41,IC
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,400000,Travel-Trips,763.64,IC
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,400001,Travel-Hotels,889.5,JE
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,500000,Professional-Services-Consultants,5515.99,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,600000,Legal-Consultants,19975.83,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,600001,Legal-Corporate Fees,25462.77,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,600002,Legal-Employment Fees,19057.1,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700000,IT-Application-On-Premise,7430.79,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700001,IT-Application-Subscription,7325.61,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700002,IT-Infrastructure,5901.69,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,700003,IT-Consultant-System Implementation,6817.74,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,800000,Facilities-Offices,4982.6,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,800001,Facilities-Supplies,4584.94,Auto
AME,Americas,R&D,R&D-01,R&D-Infrastructure Developmet,800002,Facilities-Supplies,2888.85,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,100000,Salary,6054.12,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,100001,Benefits,1574.07,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,200000,Contractors,38183.67,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,188.91,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,970.64,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,36741.69,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,15121.98,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,1649.21,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,29245.95,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,1077.61,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,9529.04,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,8744.52,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,2068.88,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,8042.38,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,8718.92,Auto
AME,Americas,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,222.63,Auto
AME,Americas,R&D,R&D-03,R&D-Research,100000,Salary,98362.11,Auto
AME,Americas,R&D,R&D-03,R&D-Research,100001,Benefits,25574.15,Auto
AME,Americas,R&D,R&D-03,R&D-Research,200000,Contractors,56125.15,Auto
AME,Americas,R&D,R&D-03,R&D-Research,400000,Travel-Trips,235.83,Auto
AME,Americas,R&D,R&D-03,R&D-Research,400001,Travel-Hotels,474.84,Auto
AME,Americas,R&D,R&D-03,R&D-Research,500000,Professional-Services-Consultants,38076.97,Auto
AME,Americas,R&D,R&D-03,R&D-Research,600000,Legal-Consultants,10178.77,Auto
AME,Americas,R&D,R&D-03,R&D-Research,600001,Legal-Corporate Fees,30480.77,Auto
AME,Americas,R&D,R&D-03,R&D-Research,600002,Legal-Employment Fees,34127.02,Auto
AME,Americas,R&D,R&D-03,R&D-Research,700000,IT-Application-On-Premise,9709.23,Auto
AME,Americas,R&D,R&D-03,R&D-Research,700001,IT-Application-Subscription,1046.56,Auto
AME,Americas,R&D,R&D-03,R&D-Research,700002,IT-Infrastructure,8456.49,Auto
AME,Americas,R&D,R&D-03,R&D-Research,700003,IT-Consultant-System Implementation,9180.79,Auto
AME,Americas,R&D,R&D-03,R&D-Research,800000,Facilities-Offices,8772.96,Auto
AME,Americas,R&D,R&D-03,R&D-Research,800001,Facilities-Supplies,7129.96,Auto
AME,Americas,R&D,R&D-03,R&D-Research,800002,Facilities-Supplies,571.17,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,100000,Salary,95921.78,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,100001,Benefits,24939.66,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,200000,Contractors,93691.06,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,400000,Travel-Trips,415.12,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,400001,Travel-Hotels,208.58,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,500000,Professional-Services-Consultants,1811.66,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,600000,Legal-Consultants,38897.79,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,600001,Legal-Corporate Fees,30065.66,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,600002,Legal-Employment Fees,27289.48,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,700000,IT-Application-On-Premise,4141.88,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,700001,IT-Application-Subscription,7561.14,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,9564.31,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,6520.08,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,2290.03,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,6236.79,Auto
AME,Americas,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,2924.79,Auto
AME,Americas,FIN,FIN-01,Finance,100000,Salary,69098.28,Auto
AME,Americas,FIN,FIN-01,Finance,100001,Benefits,17965.55,Auto
AME,Americas,FIN,FIN-01,Finance,200000,Contractors,76646.02,Auto
AME,Americas,FIN,FIN-01,Finance,400000,Travel-Trips,233.35,Auto
AME,Americas,FIN,FIN-01,Finance,400001,Travel-Hotels,575.68,Auto
AME,Americas,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,19276.19,Auto
AME,Americas,FIN,FIN-01,Finance,600000,Legal-Consultants,14126.99,Auto
AME,Americas,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,26192.84,Auto
AME,Americas,FIN,FIN-01,Finance,600002,Legal-Employment Fees,27560.81,Auto
AME,Americas,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,2487.59,Auto
AME,Americas,FIN,FIN-01,Finance,700001,IT-Application-Subscription,5371.7,Auto
AME,Americas,FIN,FIN-01,Finance,700002,IT-Infrastructure,9719.29,Auto
AME,Americas,FIN,FIN-01,Finance,700003,IT-Consultant-System Implementation,6542.27,Auto
AME,Americas,FIN,FIN-01,Finance,800000,Facilities-Offices,8722.97,Auto
AME,Americas,FIN,FIN-01,Finance,800001,Facilities-Supplies,8344.83,Auto
AME,Americas,FIN,FIN-01,Finance,800002,Facilities-Supplies,8568.61,Auto
